0,0,2220,931,54,27,1,1,1,1
0,0,1741,938,85,23,1,1,1,1
0,0,2395,924,66,26,1,1,1,1
1,0,2221,931,54,27,1,1,1,1
1,0,1739,938,85,23,1,1,1,1
1,0,2396,924,66,26,1,1,1,1
2,0,2222,931,54,27,1,1,1,1
2,0,1736,938,85,23,1,1,1,1
2,0,2396,924,66,26,1,1,1,1
3,0,2223,931,54,27,1,1,1,1
3,0,1734,938,86,23,1,1,1,1
3,0,2397,924,66,26,1,1,1,1
4,0,2224,931,54,27,1,1,1,1
4,0,1732,938,86,23,1,1,1,1
4,0,2397,924,66,26,1,1,1,1
5,0,2225,931,54,27,1,1,1,1
5,0,1729,938,86,23,1,1,1,1
5,0,2398,924,66,26,1,1,1,1
6,0,2226,931,54,27,1,1,1,1
6,0,1727,938,86,23,1,1,1,1
6,0,2398,924,66,26,1,1,1,1
7,0,2227,931,54,27,1,1,1,1
7,0,1724,938,87,23,1,1,1,1
7,0,2399,924,66,26,1,1,1,1
8,0,2228,931,54,27,1,1,1,1
8,0,1722,938,87,23,1,1,1,1
8,0,2399,924,66,26,1,1,1,1
9,0,2229,931,54,27,1,1,1,1
9,0,1720,938,87,24,1,1,1,1
9,0,2400,924,66,26,1,1,1,1
10,0,2230,931,54,26,1,1,1,1
10,0,1717,938,87,24,1,1,1,1
10,0,2400,924,66,26,1,1,1,1
11,0,2231,931,54,26,1,1,1,1
11,0,1715,938,87,24,1,1,1,1
11,0,2401,924,66,26,1,1,1,1
12,0,2232,931,54,26,1,1,1,1
12,0,1713,938,88,24,1,1,1,1
12,0,2401,924,65,26,1,1,1,1
13,0,2233,931,54,26,1,1,1,1
13,0,1710,938,88,24,1,1,1,1
13,0,2402,924,65,26,1,1,1,1
14,0,2234,931,54,26,1,1,1,1
14,0,1708,938,88,24,1,1,1,1
14,0,2403,924,65,26,1,1,1,1
15,0,2235,931,54,26,1,1,1,1
15,0,1706,938,88,24,1,1,1,1
15,0,2403,924,65,26,1,1,1,1
16,0,2236,931,54,26,1,1,1,1
16,0,1703,938,89,24,1,1,1,1
16,0,2404,924,65,26,1,1,1,1
17,0,2237,931,54,26,1,1,1,1
17,0,1701,938,89,24,1,1,1,1
17,0,2404,924,65,26,1,1,1,1
18,0,2238,931,54,26,1,1,1,1
18,0,1699,939,89,24,1,1,1,1
18,0,2405,924,65,26,1,1,1,1
19,0,2240,931,54,26,1,1,1,1
19,0,1696,939,89,24,1,1,1,1
19,0,2405,924,65,26,1,1,1,1
20,0,2241,930,53,26,1,1,1,1
20,0,1694,939,89,24,1,1,1,1
20,0,2406,924,65,26,1,1,1,1
21,0,2242,930,53,26,1,1,1,1
21,0,1691,939,90,24,1,1,1,1
21,0,2406,924,65,26,1,1,1,1
22,0,2243,930,53,26,1,1,1,1
22,0,1689,939,90,24,1,1,1,1
22,0,2407,924,65,26,1,1,1,1
23,0,2244,930,53,26,1,1,1,1
23,0,1687,939,90,24,1,1,1,1
23,0,2407,924,65,26,1,1,1,1
24,0,2245,930,53,26,1,1,1,1
24,0,1684,939,90,24,1,1,1,1
24,0,2408,924,65,26,1,1,1,1
25,0,2246,930,53,26,1,1,1,1
25,0,1682,939,91,24,1,1,1,1
25,0,2409,924,65,26,1,1,1,1
26,0,2247,930,53,26,1,1,1,1
26,0,1680,939,91,24,1,1,1,1
26,0,2409,924,65,26,1,1,1,1
27,0,2248,930,53,26,1,1,1,1
27,0,1677,939,91,25,1,1,1,1
27,0,2410,924,65,26,1,1,1,1
28,0,2249,930,53,26,1,1,1,1
28,0,1675,939,91,25,1,1,1,1
28,0,2410,924,65,26,1,1,1,1
29,0,2250,930,53,25,1,1,1,1
29,0,1673,939,91,25,1,1,1,1
29,0,2411,924,65,26,1,1,1,1
30,0,2251,930,53,25,1,1,1,1
30,0,1670,939,92,25,1,1,1,1
30,0,2411,924,65,26,1,1,1,1
31,0,2252,930,53,25,1,1,1,1
31,0,1668,939,92,25,1,1,1,1
31,0,2412,924,65,26,1,1,1,1
32,0,2253,930,53,25,1,1,1,1
32,0,1665,939,92,25,1,1,1,1
32,0,2412,924,65,26,1,1,1,1
33,0,2254,930,53,25,1,1,1,1
33,0,1663,939,92,25,1,1,1,1
33,0,2413,924,65,26,1,1,1,1
34,0,2255,930,53,25,1,1,1,1
34,0,1661,939,93,25,1,1,1,1
34,0,2413,924,64,26,1,1,1,1
35,0,2256,930,53,25,1,1,1,1
35,0,1658,939,93,25,1,1,1,1
35,0,2414,924,64,26,1,1,1,1
36,0,2257,930,53,25,1,1,1,1
36,0,1656,939,93,25,1,1,1,1
36,0,2414,924,64,26,1,1,1,1
37,0,2258,930,53,25,1,1,1,1
37,0,1653,939,93,25,1,1,1,1
37,0,2415,924,64,26,1,1,1,1
38,0,2259,930,53,25,1,1,1,1
38,0,1651,939,93,25,1,1,1,1
38,0,2416,924,64,26,1,1,1,1
39,0,2260,930,53,25,1,1,1,1
39,0,1648,939,94,25,1,1,1,1
39,0,2416,924,64,26,1,1,1,1
40,0,2261,930,53,25,1,1,1,1
40,0,1645,939,94,25,1,1,1,1
40,0,2417,924,64,26,1,1,1,1
41,0,2262,930,53,25,1,1,1,1
41,0,1643,939,94,25,1,1,1,1
41,0,2417,924,64,26,1,1,1,1
42,0,2264,930,53,25,1,1,1,1
42,0,1640,939,94,25,1,1,1,1
42,0,2418,924,64,26,1,1,1,1
43,0,2265,930,53,25,1,1,1,1
43,0,1637,939,94,25,1,1,1,1
43,0,2418,924,64,26,1,1,1,1
44,0,2266,930,53,25,1,1,1,1
44,0,1635,939,94,25,1,1,1,1
44,0,2419,924,64,26,1,1,1,1
45,0,2267,930,53,25,1,1,1,1
45,0,1632,939,95,25,1,1,1,1
45,0,2419,924,64,26,1,1,1,1
46,0,2268,930,53,25,1,1,1,1
46,0,1630,939,95,25,1,1,1,1
46,0,2420,924,64,26,1,1,1,1
47,0,2269,930,53,25,1,1,1,1
47,0,1627,939,95,25,1,1,1,1
47,0,2420,924,64,26,1,1,1,1
48,0,2270,930,53,25,1,1,1,1
48,0,1624,939,95,25,1,1,1,1
48,0,2421,924,64,26,1,1,1,1
49,0,2271,930,54,25,1,1,1,1
49,0,1622,939,95,25,1,1,1,1
49,0,2421,924,64,26,1,1,1,1
50,0,2273,930,54,25,1,1,1,1
50,0,1619,940,95,25,1,1,1,1
50,0,2422,924,64,26,1,1,1,1
51,0,2274,930,54,25,1,1,1,1
51,0,1616,940,96,25,1,1,1,1
51,0,2423,924,64,26,1,1,1,1
52,0,2275,930,54,25,1,1,1,1
52,0,1614,940,96,25,1,1,1,1
52,0,2423,924,64,26,1,1,1,1
53,0,2276,930,54,25,1,1,1,1
53,0,1611,940,96,25,1,1,1,1
53,0,2424,924,64,26,1,1,1,1
54,0,2277,930,54,25,1,1,1,1
54,0,1608,940,96,25,1,1,1,1
54,0,2424,924,64,26,1,1,1,1
55,0,2278,929,54,25,1,1,1,1
55,0,1606,940,96,25,1,1,1,1
55,0,2425,924,64,26,1,1,1,1
56,0,2279,929,54,25,1,1,1,1
56,0,1603,940,96,25,1,1,1,1
56,0,2425,924,64,26,1,1,1,1
57,0,2280,929,54,25,1,1,1,1
57,0,1600,940,97,25,1,1,1,1
57,0,2426,924,63,26,1,1,1,1
58,0,2282,929,54,25,1,1,1,1
58,0,1598,940,97,25,1,1,1,1
58,0,2426,924,63,26,1,1,1,1
59,0,2283,929,54,25,1,1,1,1
59,0,1595,940,97,25,1,1,1,1
59,0,2427,924,63,26,1,1,1,1
60,0,2284,929,54,25,1,1,1,1
60,0,1592,940,97,25,1,1,1,1
60,0,2427,924,63,26,1,1,1,1
61,0,2285,929,54,25,1,1,1,1
61,0,1590,940,97,25,1,1,1,1
61,0,2428,924,63,26,1,1,1,1
62,0,2286,929,54,25,1,1,1,1
62,0,1587,940,97,25,1,1,1,1
62,0,2429,924,63,26,1,1,1,1
63,0,2287,929,54,25,1,1,1,1
63,0,1585,940,98,25,1,1,1,1
63,0,2429,924,63,26,1,1,1,1
64,0,2288,929,54,25,1,1,1,1
64,0,1582,940,98,25,1,1,1,1
64,0,2430,924,63,26,1,1,1,1
65,0,2289,929,54,25,1,1,1,1
65,0,1579,940,98,25,1,1,1,1
65,0,2430,924,63,26,1,1,1,1
66,0,2291,929,54,25,1,1,1,1
66,0,1577,940,98,25,1,1,1,1
66,0,2431,924,63,26,1,1,1,1
67,0,2292,929,54,25,1,1,1,1
67,0,1574,940,98,25,1,1,1,1
67,0,2431,924,63,26,1,1,1,1
68,0,2293,929,54,25,1,1,1,1
68,0,1571,940,98,25,1,1,1,1
68,0,2432,923,63,26,1,1,1,1
69,0,2294,929,54,25,1,1,1,1
69,0,1569,940,99,25,1,1,1,1
69,0,2432,923,63,26,1,1,1,1
70,0,2295,929,55,25,1,1,1,1
70,0,1566,940,99,25,1,1,1,1
70,0,2433,923,63,26,1,1,1,1
71,0,2296,929,55,24,1,1,1,1
71,0,1563,940,99,25,1,1,1,1
71,0,2433,923,63,26,1,1,1,1
72,0,2297,929,55,24,1,1,1,1
72,0,1561,940,99,25,1,1,1,1
72,0,2434,923,63,26,1,1,1,1
73,0,2298,929,55,24,1,1,1,1
73,0,1558,940,99,25,1,1,1,1
73,0,2434,923,63,26,1,1,1,1
74,0,2300,929,55,24,1,1,1,1
74,0,1555,940,99,25,1,1,1,1
74,0,2435,923,63,26,1,1,1,1
75,0,2301,929,55,24,1,1,1,1
75,0,1553,940,100,25,1,1,1,1
75,0,2436,923,63,26,1,1,1,1
76,0,2302,929,55,24,1,1,1,1
76,0,1550,940,100,25,1,1,1,1
76,0,2436,923,63,26,1,1,1,1
77,0,2303,929,55,24,1,1,1,1
77,0,1547,941,100,25,1,1,1,1
77,0,2437,923,63,26,1,1,1,1
78,0,2304,929,55,24,1,1,1,1
78,0,1545,941,100,25,1,1,1,1
78,0,2437,923,63,26,1,1,1,1
79,0,2305,929,55,24,1,1,1,1
79,0,1542,941,100,25,1,1,1,1
79,0,2438,923,62,26,1,1,1,1
80,0,2306,929,55,24,1,1,1,1
80,0,1539,941,100,25,1,1,1,1
80,0,2438,923,62,26,1,1,1,1
81,0,2307,929,55,24,1,1,1,1
81,0,1537,941,101,25,1,1,1,1
81,0,2439,923,62,26,1,1,1,1
82,0,2309,929,55,24,1,1,1,1
82,0,1534,941,101,25,1,1,1,1
82,0,2439,923,62,26,1,1,1,1
83,0,2310,929,55,24,1,1,1,1
83,0,1532,941,101,25,1,1,1,1
83,0,2440,923,62,26,1,1,1,1
84,0,2311,929,55,24,1,1,1,1
84,0,1529,941,101,25,1,1,1,1
84,0,2440,923,62,26,1,1,1,1
85,0,2312,929,55,24,1,1,1,1
85,0,1526,941,101,25,1,1,1,1
85,0,2441,923,62,26,1,1,1,1
86,0,2313,929,55,24,1,1,1,1
86,0,1524,941,101,25,1,1,1,1
86,0,2442,923,62,26,1,1,1,1
87,0,2314,928,55,24,1,1,1,1
87,0,1521,941,102,25,1,1,1,1
87,0,2442,923,62,26,1,1,1,1
88,0,2315,928,55,24,1,1,1,1
88,0,1518,941,102,25,1,1,1,1
88,0,2443,923,62,26,1,1,1,1
89,0,2316,928,55,24,1,1,1,1
89,0,1516,941,102,25,1,1,1,1
89,0,2443,923,62,26,1,1,1,1
90,0,2318,928,55,24,1,1,1,1
90,0,1513,941,102,25,1,1,1,1
90,0,2444,923,62,26,1,1,1,1
91,0,2319,928,55,24,1,1,1,1
91,0,1510,941,102,25,1,1,1,1
91,0,2444,923,62,26,1,1,1,1
92,0,2320,928,56,24,1,1,1,1
92,0,1507,941,102,25,1,1,1,1
92,0,2445,923,62,26,1,1,1,1
93,0,2321,928,56,24,1,1,1,1
93,0,1504,941,102,25,1,1,1,1
93,0,2445,923,62,26,1,1,1,1
94,0,2322,928,56,24,1,1,1,1
94,0,1501,941,103,25,1,1,1,1
94,0,2446,923,62,26,1,1,1,1
95,0,2323,928,56,24,1,1,1,1
95,0,1498,941,103,25,1,1,1,1
95,0,2446,923,62,26,1,1,1,1
96,0,2324,928,56,24,1,1,1,1
96,0,1495,941,103,25,1,1,1,1
96,0,2447,923,62,26,1,1,1,1
97,0,2325,928,56,24,1,1,1,1
97,0,1492,941,103,25,1,1,1,1
97,0,2447,923,62,26,1,1,1,1
98,0,2327,928,56,24,1,1,1,1
98,0,1489,941,103,25,1,1,1,1
98,0,2448,923,62,26,1,1,1,1
98,0,2414,925,29,20,1,1,1,1
98,0,2391,928,28,17,1,1,1,1
99,0,2328,928,56,24,1,1,1,1
99,0,1486,941,103,25,1,1,1,1
99,0,2449,923,62,26,1,1,1,1
99,0,2413,925,29,20,1,1,1,1
99,0,2390,928,28,17,1,1,1,1
100,0,2329,928,56,24,1,1,1,1
100,0,1483,941,103,25,1,1,1,1
100,0,2449,923,62,26,1,1,1,1
100,0,2412,925,29,20,1,1,1,1
100,0,2390,928,28,17,1,1,1,1
101,0,2330,928,56,24,1,1,1,1
101,0,1480,941,104,25,1,1,1,1
101,0,2450,923,62,26,1,1,1,1
101,0,2412,925,29,20,1,1,1,1
101,0,2389,928,28,17,1,1,1,1
102,0,2331,928,56,24,1,1,1,1
102,0,1477,941,104,25,1,1,1,1
102,0,2450,923,61,26,1,1,1,1
102,0,2411,925,29,20,1,1,1,1
102,0,2388,928,28,17,1,1,1,1
103,0,2332,928,56,24,1,1,1,1
103,0,1474,941,104,25,1,1,1,1
103,0,2451,923,61,26,1,1,1,1
103,0,2410,925,29,20,1,1,1,1
103,0,2388,928,28,17,1,1,1,1
104,0,2334,928,55,24,1,1,1,1
104,0,1472,942,104,26,1,1,1,1
104,0,2451,923,61,26,1,1,1,1
104,0,2409,925,29,20,1,1,1,1
104,0,2387,928,28,17,1,1,1,1
105,0,2335,928,55,24,1,1,1,1
105,0,1469,942,104,26,1,1,1,1
105,0,2452,923,61,26,1,1,1,1
105,0,2408,925,29,20,1,1,1,1
105,0,2386,928,28,17,1,1,1,1
106,0,2337,928,55,24,1,1,1,1
106,0,1466,942,104,26,1,1,1,1
106,0,2452,923,61,26,1,1,1,1
106,0,2408,925,29,20,1,1,1,1
106,0,2386,928,28,17,1,1,1,1
107,0,2338,928,54,24,1,1,1,1
107,0,1463,942,104,26,1,1,1,1
107,0,2453,923,61,26,1,1,1,1
107,0,2407,925,29,20,1,1,1,1
107,0,2385,928,28,17,1,1,1,1
108,0,2340,928,54,24,1,1,1,1
108,0,1460,942,105,26,1,1,1,1
108,0,2453,923,61,26,1,1,1,1
108,0,2406,925,29,20,1,1,1,1
108,0,2384,928,28,17,1,1,1,1
109,0,2341,928,54,24,1,1,1,1
109,0,1457,942,105,26,1,1,1,1
109,0,2454,923,61,26,1,1,1,1
109,0,2405,925,29,20,1,1,1,1
109,0,2384,928,28,17,1,1,1,1
110,0,2343,928,53,24,1,1,1,1
110,0,1454,942,105,26,1,1,1,1
110,0,2454,923,61,26,1,1,1,1
110,0,2404,925,29,20,1,1,1,1
110,0,2383,928,28,17,1,1,1,1
111,0,2344,928,53,24,1,1,1,1
111,0,1451,942,105,26,1,1,1,1
111,0,2455,923,61,26,1,1,1,1
111,0,2404,925,29,20,1,1,1,1
111,0,2383,928,28,17,1,1,1,1
112,0,2345,928,53,24,1,1,1,1
112,0,1448,942,105,26,1,1,1,1
112,0,2456,923,61,26,1,1,1,1
112,0,2403,926,29,20,1,1,1,1
