1,1,331,612,427,95,1,1,1,1
1,2,1354,607,128,31,1,1,1,1
2,1,357,616,408,90,1,1,1,1
2,2,1352,607,127,31,1,1,1,1
3,1,375,616,408,91,1,1,1,1
3,2,1349,608,127,31,1,1,1,1
4,1,390,617,406,90,1,1,1,1
4,2,1348,608,127,31,1,1,1,1
5,1,417,617,396,88,1,1,1,1
5,2,1344,608,131,31,1,1,1,1
6,1,442,619,387,85,1,1,1,1
6,2,1343,607,128,32,1,1,1,1
7,1,463,617,392,87,1,1,1,1
7,2,1341,607,128,31,1,1,1,1
8,1,481,618,388,86,1,1,1,1
8,2,1337,607,131,32,1,1,1,1
9,1,502,618,384,85,1,1,1,1
9,2,1333,606,135,32,1,1,1,1
10,1,522,617,382,85,1,1,1,1
10,2,1331,606,135,33,1,1,1,1
11,1,547,616,380,85,1,1,1,1
11,2,1326,605,141,35,1,1,1,1
12,1,561,617,371,83,1,1,1,1
12,2,1325,605,139,35,1,1,1,1
13,1,576,616,379,85,1,1,1,1
13,2,1323,605,139,35,1,1,1,1
14,1,597,616,375,84,1,1,1,1
14,2,1323,606,135,33,1,1,1,1
15,1,619,615,371,84,1,1,1,1
15,2,1321,605,134,33,1,1,1,1
16,1,640,615,366,83,1,1,1,1
16,2,1318,605,135,34,1,1,1,1
17,1,660,615,361,82,1,1,1,1
17,2,1315,606,136,34,1,1,1,1
18,1,677,616,351,80,1,1,1,1
18,2,1314,606,134,33,1,1,1,1
19,1,691,614,357,82,1,1,1,1
19,2,1314,606,132,33,1,1,1,1
20,1,708,614,353,81,1,1,1,1
20,2,1311,606,135,33,1,1,1,1
21,1,717,613,360,83,1,1,1,1
21,2,1309,606,133,33,1,1,1,1
22,1,738,613,353,81,1,1,1,1
22,2,1310,607,128,31,1,1,1,1
23,1,746,612,361,83,1,1,1,1
23,2,1306,606,131,33,1,1,1,1
24,1,766,612,352,82,1,1,1,1
24,2,1302,605,132,33,1,1,1,1
25,1,784,612,353,82,1,1,1,1
25,2,1301,605,136,34,1,1,1,1
26,1,802,612,349,81,1,1,1,1
26,2,1300,606,135,33,1,1,1,1
27,1,819,612,352,83,1,1,1,1
27,2,1300,605,136,34,1,1,1,1
28,1,832,610,350,83,1,1,1,1
28,2,1296,605,137,34,1,1,1,1
29,1,848,611,344,82,1,1,1,1
29,2,1293,606,137,34,1,1,1,1
30,1,865,612,340,81,1,1,1,1
30,2,1291,606,137,34,1,1,1,1
